subject,year_from,year_to,topic_id,category,best_match_topic,best_match_sim,words
physics,2002,2003,8,evolve,8,0.417281,"boson, fermion, body, fermionic, bose, ucom, attractive, pitaevskii, wilkin, meteoritic"
physics,2002,2003,9,stable,9,0.631539,"germinal, purification, creek, substitution, glutamine, reaction, river, reactant, boyne, gta"
physics,2002,2003,10,evolve,10,0.496641,"condensate, trap, bose, atom, photoassociation, evaporative, cold, feshbach, collision, ultracold"
physics,2002,2003,11,evolve,11,0.350343,"lageos, starlab, noise, mpc, mnf, underutilisation, kitto, nsrp, noises, etoile"
physics,2002,2003,12,evolve,12,0.224654,"slew, recombination, ionization, excited, photoionization, molecule, vibrational, semiclassical, bridge, chlorophyll"
physics,2002,2003,13,evolve,13,0.372773,"option, market, pricing, price, transaction, volatility, asset, hiv, arbitrage, vanilla"
physics,2002,2003,14,evolve,14,0.481367,"gene, microarray, nexus, xrdml, database, unbinned, api, bayesian, spike, likelihood"
physics,2002,2003,15,evolve,15,0.276559,"cantilever, paramagnetism, mrfm, microdevice, car, gallium, spore, stfs, chloronitrobenzene, spectroscopic"
physics,2002,2003,16,evolve,16,0.123584,"zeta2, 4x6, 4x4, stone, micelle, hydration, 4x2, attaching, octamer, zeta"
physics,2002,2003,17,evolve,17,0.32738,"student, reasoning, delusion, sundman, physlet, kutrovatz, wavepulse, puranic, interview, curriculum"
physics,2002,2003,18,stable,18,0.66929,"stimulus, aps, injector, subspace, stand, quickbasic, unprojected, fet, neuron, converter"
physics,2002,2003,19,evolve,19,0.165221,"fca, as4, far, iwasawa, cutoff, irradition, multilayer, dihydro, mask, sil"
physics,2002,2003,20,evolve,20,0.098284,"autoclient, pms1, receipt, priority, fabric, mflop, rain, institution, gigabit, expert"
physics,2002,2003,21,evolve,21,0.116441,"microcosm, billiard, chaos, naschie, quartet, abrikosov, manifold, wavepacket, eigenfunction, riemannian"
physics,2002,2003,22,evolve,22,0.175897,"helicase, opening, hair, axonemal, membrane, dsna, aleph, calcium, bacteria, cell"
physics,2002,2003,23,evolve,23,0.221869,"pcfs, cavity, fermionic, corral, fibre, lightwave, spatially, lambda, perot, cochlear"
physics,2002,2003,24,evolve,24,0.449248,"nlc, linac, emittance, bunch, beam, bodr, slac, accelerator, intrabeam, kek"
physics,2002,2003,25,disappear,0,0.0,"coxeter, onion, mlv, affine, crystallographic, docna, carbon, 3kj, nanotube, hope"
physics,2002,2003,26,evolve,26,0.454201,"codon, dna, quasispecie, mutation, gene, sequence, amino, genetic, fitness, genome"
physics,2002,2003,27,evolve,27,0.049504,"polymer, hard, deltac, onion, sphere, brush, voids, surfactant, lamellar, mixture"
physics,2002,2003,28,evolve,28,0.392153,"superluminal, irregularity, glory, grating, wave, corrugation, breather, pmd, diffraction, ropr"
physics,2002,2003,29,evolve,29,0.203964,"bess, otr, antiproton, antihydrogen, gev, hose, imin, neutrino, imax, hadron"
physics,2002,2003,30,evolve,30,0.190522,"3s4s, 3s3p, ngy, cyprus, suprathermal, grain, granule, marinelli, microsv, geological"
physics,2002,2003,31,evolve,31,0.173537,"projection, deformable, ccd, receptive, default, hypercube, aural, owl, polygonal, luap"
physics,2002,2003,32,evolve,32,0.343821,"meteoroid, cti, weizsacker, williams, maxi, radiation, ccd, inefficiency, satellite, emissivity"
physics,2002,2003,33,evolve,33,0.341119,"neutrino, superheated, sudbury, reactor, 3tw, antineutrino, neutron, pbar, penetrability, hydrogenous"
physics,2002,2003,34,evolve,34,0.168809,"fracture, lhm, permittivity, permeability, multivortice, slab, rhm, srr, lens, husimi"
physics,2002,2003,35,evolve,35,0.057096,"teleportation, smoluchowski, vec, dissipationless, neurobiology, mts, decoherence, microtubule, ell, ellk"
physics,2002,2003,36,evolve,36,0.416288,"gene, synfire, quermass, hamming, yeast, lethality, microobject, connectivity, gigabit, fddi"
physics,2002,2003,37,stable,37,0.522948,"asexual, fitness, mutation, sex, infty, sexual, deleterious, stauffer, landscpe, payoff"
physics,2002,2003,38,stable,38,0.507506,"turbulence, intermittency, k41, dow, leray, mhd, pdf, burger, exponent, kolmogorov"
physics,2002,2003,39,evolve,39,0.157717,"withdrawal, quasigeostrophic, hele, shaw, hump, vortex, couette, eta, flow, convection"
physics,2002,2003,40,evolve,40,0.299847,"multiresolution, soliton, hepta, wavelet, crp, penta, biopolymer, bifurcation, nonlinearity, bivariate"
physics,2002,2003,41,evolve,41,0.386725,"cluster, scissor, pnc, clathrate, santilli, calculation, fock, hydrogen, acpq, initio"
physics,2002,2003,43,evolve,43,0.235439,"alpha, phobo, overtone, lageos, naked, ero, satellite, planet, secular, aryabhata"
physics,2002,2003,44,evolve,44,0.374248,"matlab, cip, processor, coarse, tcl, thorn, algorithm, systolic, elp, ruth"
physics,2002,2003,45,evolve,45,0.355468,"epic, rpc, detector, e791, gem, circulator, vme, babar, pixel, shower"
physics,2002,2003,46,evolve,46,0.252551,"consciousness, isochore, tone, pitch, ear, ihgsc, anthropic, qsc, tony, entropy"
physics,2002,2003,47,disappear,0,0.0,"cal, vft, thermodynamic, jpr, caar, gravitating, maw, dimerization, relaxation, gcn4"
physics,2002,2003,48,evolve,48,0.464601,"eedf, plasma, petschek, sheath, reconnection, resistivity, cir, bulge, maxwellian, reactor"
physics,2002,2003,49,stable,49,0.752891,"relativity, gravitational, gauge, lorentz, universe, gravitation, spacetime, special, frame, morley"
physics,2003,2004,0,stable,0,0.528534,"gnss, rdp, gps, landslide, tec, cloud, ionospheric, geomagnetic, earthquake, cosmic"
physics,2003,2004,1,evolve,1,0.466784,"hyperfine, parity, rmbpt, isotope, fine, nonconservation, 2pj, cesium, odd, violation"
physics,2003,2004,2,stable,2,0.688411,"cpbg, zigzag, nanographite, stalk, ldo, moebius, nanographene, mg2sio4, stacking, ribbon"
physics,2003,2004,3,evolve,3,0.19365,"flipping, ferromagnetic, meson, magnetic, impure, snake, spin, cantilever, dynamo, precession"
physics,2003,2004,4,evolve,4,0.173537,"epac, matrix, hyperinflation, cyl, exact, writhe, isf, integral, perturbative, subtractive"
physics,2003,2004,6,stable,6,0.694164,"undulator, sase, fel, klystron, vfel, pulse, ultrashort, bunch, magnetronic, synchrotron"
physics,2003,2004,7,evolve,7,0.146996,"volatility, fractal, return, interval, genome, probability, heartbeat, heart, lambda, sleep"
physics,2003,2004,8,evolve,8,0.375964,"boson, trimer, 4he, faddeev, body, fermion, 3he, attraction, yiu, sf6"
physics,2003,2004,9,evolve,9,0.486897,"germinal, purification, osmosis, motor, reaction, substitution, creek, lunn, autocatalysis, isomerism"
physics,2003,2004,10,stable,10,0.677231,"bose, atom, trap, condensate, mot, feshbach, violet, ambec, 41ca, atta"
physics,2003,2004,11,evolve,11,0.162326,"lageos, cousin, rfi, uncertainty, noise, ica, confidence, feldman, interferometer, correlator"
physics,2003,2004,12,evolve,12,0.337842,"vibrational, vibronic, nonadiabatic, dco, fragmentation, ionization, molecule, rwm, excited, tunneling"
physics,2003,2004,13,evolve,13,0.145342,"crash, unicellular, market, option, arbitrage, transaction, pinger, stock, organism, pricing"
physics,2003,2004,14,evolve,14,0.389706,"gene, gpcalma, magda, inference, spike, microarray, unbinned, pcna, database, glast"
physics,2003,2004,15,evolve,15,0.18068,"cornea, car, eumelanin, melanin, cantilever, paramagnetism, absorption, mrfm, phppp, para"
physics,2003,2004,16,stable,16,0.550948,"hydrophobic, chaotropic, aggregation, graziano, zeta2, solute, topicality, mlg, hydration, substance"
physics,2003,2004,17,evolve,17,0.350343,"student, lcg, olber, project, mucool, physicist, reasoning, java, babylon, chronology"
physics,2003,2004,18,evolve,18,0.164026,"stimulus, subspace, anode, aps, unprojected, thruster, injector, stand, cochlea, neuron"
physics,2003,2004,19,evolve,19,0.165221,"nondiffracting, pm15, apertureless, fca, substrate, as4, reflectivity, durnin, electrodeposition, polyelectrolyte"
physics,2003,2004,20,evolve,20,0.106599,"nordugrid, service, globus, autoclient, datagrid, linux, replica, henp, rhic, facility"
physics,2003,2004,21,evolve,36,0.309026,"aftershock, mainshock, reentry, seismicity, omori, chaos, foreshock, manifold, microchaos, earthquake"
physics,2003,2004,22,evolve,22,0.204092,"myosin, prevascular, pendulum, trypanosome, membrane, cell, helicase, flagellar, actin, tooth"
physics,2003,2004,23,evolve,23,0.293993,"fibre, forg, fiber, cavity, waveguide, photonic, anticrossing, airhole, pcfs, mode"
physics,2003,2004,24,stable,24,0.562819,"wiggler, nlc, delsy, bunch, linac, wakefield, beam, csr, emittance, undulator"
physics,2003,2004,26,evolve,26,0.415565,"mutation, protein, dna, amino, residue, codon, gene, sequence, native, fgf"
physics,2003,2004,27,evolve,27,0.157543,"dmtap, multivalent, spermine, dna, counterion, bubble, surfactant, kaloto, polaroid, aggregation"
physics,2003,2004,28,stable,28,0.537002,"telomeric, superluminal, grating, handed, wave, migo, cbs, diffraction, modulational, diffractional"
physics,2003,2004,29,evolve,29,0.453172,"pionic, mpf, antihydrogen, pion, psi, bess, kaonic, gluon, positron, antiproton"
physics,2003,2004,30,evolve,30,0.423948,"grain, capacitor, dust, discharge, 3s4s, indicatrix, hohlraum, biefeld, 3s3p, ionic"
physics,2003,2004,31,evolve,31,0.123584,"wdf, gepetos, squid, radiographic, reconstruction, projection, deformable, ccd, superparamagnetic, ecat"
physics,2003,2004,32,stable,32,0.584374,"smith, meteoroid, cspr, purcell, radiation, hairy, cti, weizsacker, isotropic, noninvasive"
physics,2003,2004,33,evolve,33,0.292338,"antineutrino, reactor, geo, nucleus, neutrino, neutron, triton, ibr, modernization, superheated"
physics,2003,2004,34,evolve,34,0.346776,"negative, hanchen, fracture, reflection, goos, ndeda, gravimetric, handed, lens, dielectric"
physics,2003,2004,35,evolve,35,0.404248,"cat, decoherence, bath, complie, correlating, rejection, heisenberg, purity, brain, neuron"
physics,2003,2004,36,evolve,36,0.276884,"vertex, gene, delaunay, graph, synfire, yeast, connectivity, quermass, dissimilarity, music"
physics,2003,2004,37,disappear,0,0.0,"fitness, asexual, mutation, game, survival, agent, sex, paleolithic, romania, years"
physics,2003,2004,38,stable,38,0.589773,"turbulence, intermittency, lia, mhd, induction, magnetohydrodynamic, dynamo, scale, cascade, fluctuation"
physics,2003,2004,39,evolve,39,0.459264,"couette, pipe, flow, stream, dusty, fluid, vortex, incompressible, taylor, cylinder"
physics,2003,2004,40,evolve,40,0.433059,"soliton, photorefractive, dogbs, dgbs, wavelet, breather, nonlinear, multiresolution, front, gap"
physics,2003,2004,41,evolve,41,0.397272,"cluster, hydration, recp, correction, ati, pnc, afw, calculation, valence, icosahedral"
physics,2003,2004,42,stable,42,0.58609,"rubbing, sound, tonal, finiteness, tone, intuition, object, rough, broad, experience"
physics,2003,2004,43,evolve,43,0.274489,"gravitomagnetic, lageos, perigee, supplementary, alpha, lense, satellite, earth, dasi, dimensionale"
physics,2003,2004,44,evolve,44,0.198905,"imrt, matlab, integrator, processor, symplectic, coarse, multigrid, toolbox, pentium, cip"
physics,2003,2004,45,stable,45,0.569553,"cdf, chamber, detector, lhcb, rpc, pixel, epic, babar, hpd, tpc"
physics,2003,2004,46,evolve,46,0.249317,"neutralino, consciousness, entropy, renyi, nonextensive, landauer, hbox, observer, isochore, genome"
physics,2003,2004,47,evolve,47,0.116441,"superfluid, nonequilibrium, minibrain, chialvo, isoenergetic, bak, methane, 60tc, symbiose, autotrophs"
physics,2003,2004,48,evolve,48,0.448389,"plasma, eedf, clumpy, par, suydam, reconnection, sheath, emp, shafranov, collisionless"
physics,2003,2004,49,stable,49,0.649036,"relativity, gravitational, lorentz, relativistic, mass, frame, morley, spacetime, gravitation, special"
physics,2004,2005,0,evolve,0,0.34237,"gnss, geomagnetic, 90sr, gps, adriatic, cloud, sea, station, rdp, latitude"
physics,2004,2005,1,evolve,1,0.302055,"hyperfine, fine, sing, lifetime, nonconservation, cesium, atomic, constant, 45d, shift"
physics,2004,2005,2,evolve,2,0.261838,"cpbg, nanographite, zigzag, nanographene, terrace, stalk, quasifree, overlayer, ldo, nanonetwork"
physics,2004,2005,3,evolve,3,0.080059,"dynamo, bihelical, helicity, magnetosome, ddf, trm, flipping, magnetic, spin, bc2"
physics,2004,2005,4,evolve,4,0.387595,"pseudostate, siegert, integral, asymptotic, expression, matrix, exact, formalism, expansion, function"
physics,2004,2005,5,stable,5,0.573912,"aberration, tetrahedral, stellar, opaque, diastereoisomer, immage, left, bradley, superimposition, null"
physics,2004,2005,6,evolve,6,0.49605,"undulator, sase, ultrashort, pulse, fel, bunch, pxr, laser, femtosecond, bent"
physics,2004,2005,7,evolve,7,0.271372,"walk, exponent, markov, sale, return, probability, aftershock, recurrence, distribution, earthquake"
physics,2004,2005,8,evolve,8,0.497664,"boson, fermion, hbar, eff, superfluidity, bcs, bec, mol, fermionic, trimer"
physics,2004,2005,9,evolve,9,0.248409,"germinal, bioceramic, autocatalysis, reaction, nanocluster, barrier, gompertzian, purification, osmosis, peritectic"
physics,2004,2005,10,stable,10,0.633878,"bose, trap, photoassociation, atom, feshbach, mot, cold, condensate, fermi, sigma"
physics,2004,2005,11,evolve,11,0.235439,"dpsk, gyrotron, receiver, noise, rel, signal, gps, interval, uncertainty, lageos"
physics,2004,2005,12,evolve,12,0.331584,"moebius, vibrational, ionization, molecule, hcl, anion, recombination, multiphoton, vibronic, exciton"
physics,2004,2005,13,evolve,13,0.18653,"milk, fallout, ngy, weapon, endogenous, 0x10, crash, market, proliferation, unicellular"
physics,2004,2005,14,evolve,14,0.118801,"gpcalma, goodness, unbinned, bayesian, inference, multivariate, database, fit, vibro, gene"
physics,2004,2005,15,evolve,15,0.205851,"lxe, kapustinsky, pulser, leonid, cornea, bialkali, car, undistorted, eumelanin, vuv"
physics,2004,2005,16,evolve,16,0.294317,"hydrophobic, deprotonation, chaotropic, graziano, micelle, hydroxyl, aggregation, stone, muller, alkaline"
physics,2004,2005,17,evolve,17,0.435506,"student, estonian, citation, course, project, physics, program, science, cosmology, penrose"
physics,2004,2005,18,evolve,18,0.057096,"clc, chloride, stimulus, diagonal, triam, concentrator, neuron, binaural, glutamate, voltage"
physics,2004,2005,19,evolve,19,0.407311,"cleaning, nanohole, dome, nondiffracting, gaas, pm15, slit, mur, neerhoff, lezec"
physics,2004,2005,20,evolve,20,0.385009,"unix, rhapsody, pen, macintosh, macos, apple, nordugrid, service, commercial, backup"
physics,2004,2005,21,stable,21,0.507506,"earthquake, aftershock, cremonian, faucet, catalog, lattice, soliton, baath, mainshock, california"
